data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,18-09-2018 21:00,thanos::sroute:fdd4568f-56f2-4646-bbe0-b3965dd97bf8,FTL,trip-153730442937705520,IND147201AAA,Nabha_Sahni_D (Punjab),IND148023AAA,Malerkotla_DC (Punjab),19-09-2018 01:34,19-09-2018 02:43,68,FALSE,28,19-09-2018 01:52,28.47820677,33,32,29.7387,1.03125,8,7,6.9085,1.142857143
training,18-09-2018 21:00,thanos::sroute:fdd4568f-56f2-4646-bbe0-b3965dd97bf8,FTL,trip-153730442937705520,IND148028AAA,Sunam_DC (Punjab),IND147001AAD,Patiala_GainMrkt_L (Punjab),19-09-2018 04:40,19-09-2018 06:28,107,TRUE,22,19-09-2018 05:57,22.92538165,31,18,23.1449,1.722222222,31,18,23.1449,1.722222222
training,18-09-2018 21:00,thanos::sroute:fdd4568f-56f2-4646-bbe0-b3965dd97bf8,FTL,trip-153730442937705520,IND148028AAA,Sunam_DC (Punjab),IND147001AAD,Patiala_GainMrkt_L (Punjab),19-09-2018 04:40,19-09-2018 06:28,107,TRUE,44,19-09-2018 05:25,44.66422125,62,36,46.4643,1.722222222,31,18,23.3194,1.722222222
training,18-09-2018 21:00,thanos::sroute:fdd4568f-56f2-4646-bbe0-b3965dd97bf8,FTL,trip-153730442937705520,IND148028AAA,Sunam_DC (Punjab),IND147001AAD,Patiala_GainMrkt_L (Punjab),19-09-2018 04:40,19-09-2018 06:28,107,FALSE,59,19-09-2018 04:45,59.42362715,102,51,62.6531,2,39,14,16.1889,2.785714286
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),22-09-2018 12:08,22-09-2018 17:16,307,TRUE,22,22-09-2018 16:12,23.37744442,44,17,23.9555,2.588235294,44,17,23.9555,2.588235294
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),22-09-2018 12:08,22-09-2018 17:16,307,TRUE,44,22-09-2018 15:40,49.53801536,76,36,50.6527,2.111111111,32,18,26.6971,1.777777778
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),22-09-2018 12:08,22-09-2018 17:16,307,TRUE,66,22-09-2018 15:14,69.18185463,101,52,72.4182,1.942307692,25,15,21.7655,1.666666667
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),22-09-2018 12:08,22-09-2018 17:16,307,TRUE,88,22-09-2018 14:44,89.75988632,131,68,95.691,1.926470588,30,16,23.2728,1.875
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),22-09-2018 12:08,22-09-2018 17:16,307,TRUE,110,22-09-2018 14:16,111.1080145,159,85,119.2191,1.870588235,28,16,23.5281,1.75
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),22-09-2018 12:08,22-09-2018 17:16,307,TRUE,132,22-09-2018 13:48,132.724776,187,102,144.0028,1.833333333,28,17,24.7837,1.647058824
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),22-09-2018 12:08,22-09-2018 17:16,307,FALSE,136,22-09-2018 13:36,136.9678477,199,106,149.3977,1.877358491,11,4,5.395,2.75
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND713205AAB,Durgapur_Central_I_1 (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),22-09-2018 17:16,23-09-2018 11:39,1103,TRUE,22,23-09-2018 08:08,22.44754675,36,18,24.8456,2,36,18,24.8456,2
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND713205AAB,Durgapur_Central_I_1 (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),22-09-2018 17:16,23-09-2018 11:39,1103,TRUE,44,23-09-2018 07:40,45.14277491,63,34,48.0394,1.852941176,27,16,23.1937,1.6875
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND713205AAB,Durgapur_Central_I_1 (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),22-09-2018 17:16,23-09-2018 11:39,1103,TRUE,66,23-09-2018 07:08,66.66752501,95,51,72.7719,1.862745098,32,17,24.7325,1.882352941
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND713205AAB,Durgapur_Central_I_1 (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),22-09-2018 17:16,23-09-2018 11:39,1103,TRUE,88,23-09-2018 06:36,88.16565316,128,70,99.0223,1.828571429,32,18,26.2504,1.777777778
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND713205AAB,Durgapur_Central_I_1 (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),22-09-2018 17:16,23-09-2018 11:39,1103,TRUE,110,23-09-2018 06:04,112.1899052,159,88,125.1034,1.806818182,31,18,26.0811,1.722222222
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND713205AAB,Durgapur_Central_I_1 (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),22-09-2018 17:16,23-09-2018 11:39,1103,TRUE,132,22-09-2018 19:20,134.6832657,804,105,148.258,7.657142857,644,16,23.1546,40.25
training,22-09-2018 12:08,thanos::sroute:31f30a93-0c05-4df1-a8b8-46efc98e358d,FTL,trip-153761813805058722,IND713205AAB,Durgapur_Central_I_1 (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),22-09-2018 17:16,23-09-2018 11:39,1103,FALSE,136,22-09-2018 19:16,136.9455086,808,106,149.4005,7.622641509,4,1,1.1425,4
training,14-09-2018 12:47,thanos::sroute:532959b3-a854-437a-b00d-551b14ba516c,Carting,trip-153692922351116416,IND700065AAA,CCU_Beliaghata_DPC (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),14-09-2018 12:47,14-09-2018 18:32,344,TRUE,9,14-09-2018 14:15,10.54824887,26,9,12.9606,2.888888889,26,9,12.9606,2.888888889
training,14-09-2018 12:47,thanos::sroute:532959b3-a854-437a-b00d-551b14ba516c,Carting,trip-153692922351116416,IND700065AAA,CCU_Beliaghata_DPC (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),14-09-2018 12:47,14-09-2018 18:32,344,FALSE,16,14-09-2018 13:07,16.39048329,93,21,21.6433,4.428571429,67,16,16.0294,4.1875
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584101AAA,Raichur_LSRoad_DC (Karnataka),IND584123AAA,Manvi_APMCYard_D (Karnataka),15-09-2018 00:16,15-09-2018 02:07,110,TRUE,9,15-09-2018 01:35,10.62059478,14,10,11.8467,1.4,14,10,11.8467,1.4
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584101AAA,Raichur_LSRoad_DC (Karnataka),IND584123AAA,Manvi_APMCYard_D (Karnataka),15-09-2018 00:16,15-09-2018 02:07,110,TRUE,18,15-09-2018 01:23,18.36184522,26,19,21.3026,1.368421053,11,8,9.4559,1.375
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584101AAA,Raichur_LSRoad_DC (Karnataka),IND584123AAA,Manvi_APMCYard_D (Karnataka),15-09-2018 00:16,15-09-2018 02:07,110,TRUE,27,15-09-2018 01:11,27.55671387,38,28,30.7793,1.357142857,12,8,9.4767,1.5
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584101AAA,Raichur_LSRoad_DC (Karnataka),IND584123AAA,Manvi_APMCYard_D (Karnataka),15-09-2018 00:16,15-09-2018 02:07,110,TRUE,36,15-09-2018 00:43,36.36575355,66,39,42.5046,1.692307692,27,10,11.7253,2.7
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584101AAA,Raichur_LSRoad_DC (Karnataka),IND584123AAA,Manvi_APMCYard_D (Karnataka),15-09-2018 00:16,15-09-2018 02:07,110,FALSE,40,15-09-2018 00:35,40.09685616,73,43,46.9701,1.697674419,7,4,4.4654,1.75
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584123AAA,Manvi_APMCYard_D (Karnataka),IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),15-09-2018 02:07,15-09-2018 03:11,64,TRUE,9,15-09-2018 02:55,9.104483547,14,8,9.2066,1.75,14,8,9.2066,1.75
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584123AAA,Manvi_APMCYard_D (Karnataka),IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),15-09-2018 02:07,15-09-2018 03:11,64,TRUE,27,15-09-2018 02:23,33.59916768,46,32,35.5924,1.4375,31,24,26.3858,1.291666667
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584123AAA,Manvi_APMCYard_D (Karnataka),IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),15-09-2018 02:07,15-09-2018 03:11,64,TRUE,36,15-09-2018 02:17,37.01965359,52,36,39.7207,1.444444444,6,3,4.1282,2
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584123AAA,Manvi_APMCYard_D (Karnataka),IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),15-09-2018 02:07,15-09-2018 03:11,64,FALSE,37,15-09-2018 02:17,37.0493982,52,36,39.7207,1.444444444,0,0,0,-1
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),IND583121AAA,Siruguppa_Wrd12DPP_D (Karnataka),15-09-2018 03:11,15-09-2018 04:26,74,TRUE,9,15-09-2018 03:51,9.864143582,28,9,13.1629,3.111111111,28,9,13.1629,3.111111111
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),IND583121AAA,Siruguppa_Wrd12DPP_D (Karnataka),15-09-2018 03:11,15-09-2018 04:26,74,TRUE,18,15-09-2018 03:37,18.04014516,41,17,25.3306,2.411764706,13,8,12.1677,1.625
training,15-09-2018 00:16,thanos::sroute:f4e121ad-d954-4a1d-9eec-48b9fc3e6151,Carting,trip-153697062284211666,IND584128AAA,Sindhanur_VasaviNg_D (Karnataka),IND583121AAA,Siruguppa_Wrd12DPP_D (Karnataka),15-09-2018 03:11,15-09-2018 04:26,74,FALSE,20,15-09-2018 03:27,20.50071528,51,22,32.2037,2.318181818,9,4,6.8731,2.25
training,15-09-2018 06:12,thanos::sroute:bb7c6511-5c26-4fee-96d8-ca4c51a8a77f,Carting,trip-153699192923813954,IND781005AAA,Guwahati_North (Assam),IND781018AAB,Guwahati_Hub (Assam),15-09-2018 09:38,15-09-2018 15:18,340,TRUE,9,15-09-2018 10:03,9.072728638,40,33,32.0936,1.212121212,40,33,32.0936,1.212121212
training,15-09-2018 06:12,thanos::sroute:bb7c6511-5c26-4fee-96d8-ca4c51a8a77f,Carting,trip-153699192923813954,IND781005AAA,Guwahati_North (Assam),IND781018AAB,Guwahati_Hub (Assam),15-09-2018 09:38,15-09-2018 15:18,340,FALSE,10,15-09-2018 09:55,10.83464913,48,36,34.8318,1.333333333,8,3,2.7383,2.666666667
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),15-09-2018 09:24,15-09-2018 11:38,133,TRUE,22,15-09-2018 10:56,23.05071356,30,18,24.4336,1.666666667,30,18,24.4336,1.666666667
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),15-09-2018 09:24,15-09-2018 11:38,133,TRUE,44,15-09-2018 10:14,44.22053632,72,35,48.8074,2.057142857,42,17,24.3738,2.470588235
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),15-09-2018 09:24,15-09-2018 11:38,133,TRUE,66,15-09-2018 09:48,67.65286924,97,53,73.3906,1.830188679,25,17,24.5832,1.470588235
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),15-09-2018 09:24,15-09-2018 11:38,133,FALSE,79,15-09-2018 09:24,79.22536349,121,62,86.3068,1.951612903,23,9,12.9162,2.555555556
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),15-09-2018 11:38,15-09-2018 13:41,123,TRUE,22,15-09-2018 13:10,24.67278061,28,21,27.7246,1.333333333,28,21,27.7246,1.333333333
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),15-09-2018 11:38,15-09-2018 13:41,123,TRUE,44,15-09-2018 12:46,45.73268859,52,75,104.0536,0.693333333,24,53,76.3289,0.452830189
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),15-09-2018 11:38,15-09-2018 13:41,123,TRUE,66,15-09-2018 12:08,66.08888131,89,56,76.7691,1.589285714,37,29,41.0116,1.275862069
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),15-09-2018 11:38,15-09-2018 13:41,123,FALSE,74,15-09-2018 11:54,74.30201265,104,65,86.3672,1.6,14,8,9.5981,1.75
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),IND480106AAA,Sausar_Central_DPP_1 (Madhya Pradesh),15-09-2018 13:41,15-09-2018 14:55,73,TRUE,22,15-09-2018 14:06,22.53682542,37,28,29.0888,1.321428571,37,28,29.0888,1.321428571
training,15-09-2018 03:38,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153698270612569196,IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),IND480106AAA,Sausar_Central_DPP_1 (Madhya Pradesh),15-09-2018 13:41,15-09-2018 14:55,73,FALSE,27,15-09-2018 13:56,27.74333975,48,36,39.0529,1.333333333,10,7,9.9641,1.428571429
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,22,26-09-2018 21:19,23.72993459,36,23,32.8889,1.565217391,36,23,32.8889,1.565217391
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,44,26-09-2018 20:39,44.18553246,76,42,60.0876,1.80952381,39,19,27.1987,2.052631579
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,66,26-09-2018 19:51,69.08689592,124,69,95.2432,1.797101449,48,26,35.1556,1.846153846
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,88,26-09-2018 19:05,89.10921455,170,92,116.0204,1.847826087,45,22,20.7772,2.045454545
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,110,26-09-2018 18:19,114.4803024,216,107,150.8943,2.018691589,46,30,40.476,1.533333333
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,132,26-09-2018 17:51,136.3275463,244,125,176.6507,1.952,28,18,25.7564,1.555555556
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,154,26-09-2018 17:25,155.367939,270,140,197.8903,1.928571429,25,14,21.2395,1.785714286
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,176,26-09-2018 16:11,186.5011421,344,165,233.9093,2.084848485,73,26,37.0821,2.807692308
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,198,26-09-2018 15:39,214.5624604,376,178,251.3025,2.112359551,31,21,30.9724,1.476190476
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,220,26-09-2018 15:29,220.8816475,386,183,259.0439,2.109289617,10,5,7.7414,2
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,242,26-09-2018 14:57,243.9826562,418,202,285.0339,2.069306931,31,18,25.99,1.722222222
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,264,26-09-2018 13:45,264.5047707,490,219,309.7662,2.237442922,72,17,24.7323,4.235294118
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,286,26-09-2018 13:03,286.243993,532,243,343.3178,2.189300412,42,23,33.5516,1.826086957
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,308,26-09-2018 12:23,309.4701815,572,257,363.5787,2.225680934,39,24,35.2866,1.625
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,330,26-09-2018 11:55,330.2899784,600,276,390.227,2.173913043,27,18,26.6483,1.5
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,352,26-09-2018 11:19,352.3110694,636,288,407.1738,2.208333333,36,17,24.4806,2.117647059
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,TRUE,374,26-09-2018 10:13,374.0572226,702,314,443.2703,2.23566879,66,25,36.0965,2.64
training,26-09-2018 04:01,thanos::sroute:a79ef6f8-1649-4f1f-a2eb-3a726089b2f3,FTL,trip-153793449389835858,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431603AAA,Nanded_Aswningr_I (Maharashtra),26-09-2018 04:01,26-09-2018 21:55,1074,FALSE,381,26-09-2018 07:01,381.6404646,894,321,447.1712,2.785046729,191,10,11.3892,19.1
test,03-10-2018 20:46,thanos::sroute:ecfbf6c4-a39e-45e6-926f-d5d01605f680,Carting,trip-153859960199277662,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600076AAB,Chennai_Madhavaram_DPC (Tamil Nadu),03-10-2018 20:46,03-10-2018 21:42,55,TRUE,9,03-10-2018 21:26,9.385945653,14,10,11.2671,1.4,14,10,11.2671,1.4
test,03-10-2018 20:46,thanos::sroute:ecfbf6c4-a39e-45e6-926f-d5d01605f680,Carting,trip-153859960199277662,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600076AAB,Chennai_Madhavaram_DPC (Tamil Nadu),03-10-2018 20:46,03-10-2018 21:42,55,FALSE,13,03-10-2018 21:20,13.0173125,20,14,15.1707,1.428571429,6,3,3.9036,2
training,17-09-2018 17:21,thanos::sroute:46b9641b-55b5-4b15-b039-2612a5025037,Carting,trip-153720487848039289,IND400016AAB,Mumbai_MhimWest_C (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),17-09-2018 17:21,17-09-2018 20:10,169,TRUE,9,17-09-2018 18:45,9.301613918,72,13,14.9929,5.538461538,72,13,14.9929,5.538461538
training,17-09-2018 17:21,thanos::sroute:46b9641b-55b5-4b15-b039-2612a5025037,Carting,trip-153720487848039289,IND400016AAB,Mumbai_MhimWest_C (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),17-09-2018 17:21,17-09-2018 20:10,169,FALSE,10,17-09-2018 18:45,10.02790125,72,13,14.9929,5.538461538,0,0,0,-1
training,26-09-2018 23:12,thanos::sroute:38f8e223-fa3f-46ac-bb89-68a23533a4dd,FTL,trip-153800357901761192,IND507002AAA,Khammam_NSTRoad_I (Telangana),IND508206AAA,Kodad_VidyaNgr_D (Telangana),26-09-2018 23:12,27-09-2018 01:09,116,TRUE,22,27-09-2018 00:17,24.08870036,30,19,26.2929,1.578947368,30,19,26.2929,1.578947368
training,26-09-2018 23:12,thanos::sroute:38f8e223-fa3f-46ac-bb89-68a23533a4dd,FTL,trip-153800357901761192,IND507002AAA,Khammam_NSTRoad_I (Telangana),IND508206AAA,Kodad_VidyaNgr_D (Telangana),26-09-2018 23:12,27-09-2018 01:09,116,FALSE,35,26-09-2018 23:49,35.65565239,57,31,38.885,1.838709677,27,11,12.5921,2.454545455
training,26-09-2018 23:12,thanos::sroute:38f8e223-fa3f-46ac-bb89-68a23533a4dd,FTL,trip-153800357901761192,IND508206AAA,Kodad_VidyaNgr_D (Telangana),IND507159AAA,Kusumnchi_SKRoad_D (Telangana),27-09-2018 01:09,27-09-2018 02:24,75,TRUE,22,27-09-2018 01:49,22.10748482,34,31,44.7687,1.096774194,34,31,44.7687,1.096774194
training,26-09-2018 23:12,thanos::sroute:38f8e223-fa3f-46ac-bb89-68a23533a4dd,FTL,trip-153800357901761192,IND508206AAA,Kodad_VidyaNgr_D (Telangana),IND507159AAA,Kusumnchi_SKRoad_D (Telangana),27-09-2018 01:09,27-09-2018 02:24,75,FALSE,24,27-09-2018 01:25,24.52934541,58,36,50.891,1.611111111,23,4,6.1223,5.75
